2023-03-09 11:28:04,XGboost,Batch,120230309112804,-1.4387642602644821,-0.4533200014601973,-0.9086136674186784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,220230309112804,-1.5099654504939408,0.509621096917317,-0.07876719164653397,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,320230309112804,-0.7979535481993532,0.3833068472153258,1.580925759897755,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,420230309112804,-0.44194759705205927,-1.3055310757483034,-0.9086136674186784,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,520230309112804,-0.513148787281518,-0.2925564109303903,-0.9086136674186784,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,620230309112804,-0.5843499775109768,-0.8076560785463005,-0.9086136674186784,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,720230309112804,0.4836678759309047,0.4554864184736059,-0.07876719164653397,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,820230309112804,-0.1571428361342242,-0.4795671182813896,1.580925759897755,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,920230309112804,-0.1571428361342242,-0.13671415480455829,0.7510792841256105,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1020230309112804,1.4804845391433274,-0.7912516305330548,-0.9086136674186784,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1120230309112804,-1.0115571188877295,-0.7289147280827224,-0.9086136674186784,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1220230309112804,1.622886919602245,-0.7174316144734505,-0.9086136674186784,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1320230309112804,-1.1539594993466469,0.6129691194007644,-0.9086136674186784,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,1420230309112804,1.1956797782254924,1.502090201718671,-0.9086136674186784,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1520230309112804,-0.8691547384288119,1.8810329508246435,-0.9086136674186784,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1620230309112804,-1.4387642602644821,-0.9946667858972998,-0.07876719164653397,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,1720230309112804,0.9108750173076573,0.019128101321274876,-0.07876719164653397,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1820230309112804,-1.1539594993466469,-1.1185203683973042,-0.9086136674186784,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,1920230309112804,1.1956797782254924,1.5808315521822502,-0.9086136674186784,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,2020230309112804,-0.6555511677404355,0.760609151519973,-0.9086136674186784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,2120230309112804,1.4804845391433274,0.8762605100133538,-0.9086136674186784,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,2220230309112804,-0.6555511677404355,0.2848801591358523,-0.07876719164653397,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2023-03-09 11:28:04,XGboost,Batch,2320230309112804,-1.5099654504939408,0.563755775361026,-0.9086136674186784,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2023-03-09 11:28:04,XGboost,Batch,2420230309112804,-0.3707464068226005,0.20613880867227422,-0.07876719164653397,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2023-03-09 11:28:04,XGboost,Batch,2520230309112804,-0.1571428361342242,-0.43281444144364034,0.7510792841256105,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
